Date,SP,BSUoS £/MWh,Half hourly cost £,Half hourly volume MWh
04-Jan-19,31,0.07,2919,39092
04-Jan-19,32,0.56,22369,40054
04-Jan-19,33,0.24,9737,41275
04-Jan-19,34,0.0,0,42073
04-Jan-19,35,0.92,38558,42118
04-Jan-19,36,0.0,0,41730
04-Jan-19,37,0.73,29948,41207
04-Jan-19,38,0.16,6306,40563
04-Jan-19,39,0.62,24529,39792
04-Jan-19,40,0.41,15812,38791
04-Jan-19,41,0.27,10009,37511
04-Jan-19,42,0.0,0,36000
04-Jan-19,43,0.21,7251,34282
04-Jan-19,44,0.06,1866,32545
04-Jan-19,45,0.0,0,31089
04-Jan-19,46,0.0,0,29595
04-Jan-19,47,0.0,0,28291
04-Jan-19,48,0.34,9168,27260
05-Jan-19,1,0.0,0,26485
05-Jan-19,2,0.56,14952,26562
05-Jan-19,3,0.6,15787,26279
05-Jan-19,4,0.35,9169,25903
05-Jan-19,5,0.67,17377,25859
05-Jan-19,6,0.0,0,25835
05-Jan-19,7,0.06,1602,25687
05-Jan-19,8,0.0,0,25413
05-Jan-19,9,0.0,0,25136
05-Jan-19,10,0.0,0,25161
05-Jan-19,11,0.0,0,25237
05-Jan-19,12,0.32,8256,25893
05-Jan-19,13,0.66,17934,26979
05-Jan-19,14,0.0,0,27949
05-Jan-19,15,0.0,0,28896
05-Jan-19,16,0.06,1824,30166
05-Jan-19,17,0.0,0,31781
05-Jan-19,18,0.0,0,33346
05-Jan-19,19,0.62,21048,34216
05-Jan-19,20,0.42,14399,34576
05-Jan-19,21,1.04,35966,34570
05-Jan-19,22,0.47,16012,34403
05-Jan-19,23,0.35,12035,34332
05-Jan-19,24,0.23,8008,34368
05-Jan-19,25,0.36,12395,34451
05-Jan-19,26,0.53,18134,34529
05-Jan-19,27,0.54,18534,34607
05-Jan-19,28,0.32,11147,34609
05-Jan-19,29,0.15,5325,34597
05-Jan-19,30,0.17,5885,34568
05-Jan-19,31,0.1,3520,34900
05-Jan-19,32,0.0,0,35844
05-Jan-19,33,0.42,15953,37690
05-Jan-19,34,0.53,20539,39101
05-Jan-19,35,0.73,28561,39318
05-Jan-19,36,0.81,31598,39157
05-Jan-19,37,0.93,35802,38516
05-Jan-19,38,0.1,3586,37646
05-Jan-19,39,0.21,7846,36785
05-Jan-19,40,0.44,15740,35800
05-Jan-19,41,0.03,968,34716
05-Jan-19,42,0.0,0,33528
05-Jan-19,43,0.25,8205,32202
05-Jan-19,44,0.06,1934,30798
05-Jan-19,45,0.07,1968,29697
05-Jan-19,46,0.09,2507,28444
05-Jan-19,47,0.0,0,27134
05-Jan-19,48,0.55,14445,26246
06-Jan-19,1,0.0,0,25561
06-Jan-19,2,0.61,15525,25465
06-Jan-19,3,0.7,17391,24883
06-Jan-19,4,0.59,14240,24231
06-Jan-19,5,1.0,23937,23961
06-Jan-19,6,0.36,8520,23792
06-Jan-19,7,0.33,7793,23685
06-Jan-19,8,0.0,0,23517
06-Jan-19,9,0.0,0,23314
06-Jan-19,10,0.0,0,23245
06-Jan-19,11,0.29,6682,23311
06-Jan-19,12,0.15,3666,23801
06-Jan-19,13,0.43,10510,24449
06-Jan-19,14,0.0,0,25020
06-Jan-19,15,0.0,0,25379
06-Jan-19,16,0.0,0,25982
06-Jan-19,17,0.0,0,27066
06-Jan-19,18,0.34,9831,28637
06-Jan-19,19,0.46,13743,30124
06-Jan-19,20,0.39,12246,31344
06-Jan-19,21,0.54,17391,32200
06-Jan-19,22,0.18,6016,32757
06-Jan-19,23,0.52,17325,33222
06-Jan-19,24,0.35,11767,33744
06-Jan-19,25,0.47,16057,34253
06-Jan-19,26,0.48,16618,34314
06-Jan-19,27,0.45,15465,34039
06-Jan-19,28,0.39,13078,33874
06-Jan-19,29,0.17,5673,33883
06-Jan-19,30,0.19,6428,34045
06-Jan-19,31,0.31,10789,34546
06-Jan-19,32,0.06,2009,35656
06-Jan-19,33,0.2,7516,37555
06-Jan-19,34,0.58,22559,38927
06-Jan-19,35,0.66,25970,39061
06-Jan-19,36,0.56,21690,38642
06-Jan-19,37,0.55,20982,38094
06-Jan-19,38,0.0,0,37374
06-Jan-19,39,0.29,10629,36396
06-Jan-19,40,0.27,9643,35474
06-Jan-19,41,0.06,2089,34485
06-Jan-19,42,0.0,0,33149
06-Jan-19,43,0.24,7699,31454
06-Jan-19,44,0.0,0,29742
06-Jan-19,45,0.0,0,28419
06-Jan-19,46,0.0,0,26948
06-Jan-19,47,0.2,5203,25544
06-Jan-19,48,0.13,3064,24483
07-Jan-19,1,0.0,0,24030
07-Jan-19,2,0.62,14954,24245
07-Jan-19,3,0.66,16168,24406
07-Jan-19,4,0.51,12427,24268
07-Jan-19,5,0.84,20565,24444
07-Jan-19,6,0.01,220,24535
07-Jan-19,7,0.37,8924,24184
07-Jan-19,8,0.14,3336,23806
07-Jan-19,9,0.0,0,23624
07-Jan-19,10,0.28,6713,23992
07-Jan-19,11,0.42,10270,24688
07-Jan-19,12,0.34,9234,26785
07-Jan-19,13,0.98,29029,29614
07-Jan-19,14,0.0,0,32539
07-Jan-19,15,0.0,0,35365
07-Jan-19,16,0.0,0,36852
07-Jan-19,17,0.0,0,37433
07-Jan-19,18,0.22,8422,37879
07-Jan-19,19,0.65,24683,38122
07-Jan-19,20,0.47,17789,37938
07-Jan-19,21,0.36,13836,37965
07-Jan-19,22,0.09,3538,38095
07-Jan-19,23,0.47,18042,38042
07-Jan-19,24,0.11,4071,38053
07-Jan-19,25,0.18,6955,38052
07-Jan-19,26,0.82,31169,38075
07-Jan-19,27,0.97,36992,38151
07-Jan-19,28,0.03,1029,38224
07-Jan-19,29,0.29,10996,38173
07-Jan-19,30,0.39,14963,38417
07-Jan-19,31,0.09,3515,39668
07-Jan-19,32,1.02,41952,41089
07-Jan-19,33,0.84,35386,42242
07-Jan-19,34,0.09,3942,42595
07-Jan-19,35,0.0,0,42052
07-Jan-19,36,0.53,21878,41616
07-Jan-19,37,0.17,7190,41328
07-Jan-19,38,0.0,0,41052
07-Jan-19,39,0.62,25246,40416
07-Jan-19,40,0.33,13147,39260
07-Jan-19,41,0.05,2015,37723
07-Jan-19,42,0.0,0,35995
07-Jan-19,43,0.63,21425,34049
07-Jan-19,44,0.28,8990,32014
07-Jan-19,45,0.27,8136,30182
07-Jan-19,46,0.11,3180,28237
07-Jan-19,47,0.32,8413,26548
07-Jan-19,48,1.86,47296,25455
08-Jan-19,1,1.9,48036,25297
08-Jan-19,2,2.55,64666,25402
08-Jan-19,3,2.43,61036,25084
08-Jan-19,4,1.78,44224,24784
08-Jan-19,5,1.46,36430,24950
08-Jan-19,6,1.55,38668,24970
08-Jan-19,7,2.56,63300,24684
08-Jan-19,8,2.03,49271,24240
08-Jan-19,9,3.05,73439,24069
08-Jan-19,10,3.18,77402,24348
08-Jan-19,11,2.88,71710,24902
08-Jan-19,12,2.95,78806,26723
08-Jan-19,13,3.06,90207,29461
08-Jan-19,14,0.93,30171,32337
08-Jan-19,15,0.83,28911,34697
08-Jan-19,16,0.33,11778,35934
08-Jan-19,17,0.28,10315,36398
08-Jan-19,18,0.38,13961,36598
08-Jan-19,19,0.51,18647,36782
08-Jan-19,20,0.5,18490,36652
08-Jan-19,21,0.42,15315,36706
08-Jan-19,22,0.06,2232,36942
08-Jan-19,23,0.44,16359,36982
08-Jan-19,24,0.0,0,36948
08-Jan-19,25,0.05,1807,36932
08-Jan-19,26,0.75,27602,36957
08-Jan-19,27,0.81,29911,36860
08-Jan-19,28,0.0,0,36802
08-Jan-19,29,0.21,7855,36756
08-Jan-19,30,0.28,10188,37019
08-Jan-19,31,0.03,1272,38200
08-Jan-19,32,1.0,39230,39346
08-Jan-19,33,0.92,37025,40353
08-Jan-19,34,0.31,12745,41648
08-Jan-19,35,0.05,2068,41910
08-Jan-19,36,0.78,32304,41439
08-Jan-19,37,0.13,5450,41059
08-Jan-19,38,0.0,0,40596
08-Jan-19,39,0.64,25609,39980
08-Jan-19,40,0.41,15968,38885
08-Jan-19,41,0.08,2858,37265
08-Jan-19,42,0.0,0,35479
08-Jan-19,43,0.64,21432,33617
08-Jan-19,44,0.27,8450,31698
08-Jan-19,45,0.33,9863,29977
08-Jan-19,46,0.19,5390,28122
08-Jan-19,47,0.4,10729,26709
08-Jan-19,48,1.87,48572,25911
09-Jan-19,1,1.56,40499,26000
09-Jan-19,2,2.02,52717,26102
09-Jan-19,3,2.23,57233,25634
09-Jan-19,4,1.88,47113,25074
09-Jan-19,5,2.13,53009,24913
09-Jan-19,6,2.35,58275,24761
09-Jan-19,7,2.05,50325,24531
09-Jan-19,8,1.55,37705,24317
09-Jan-19,9,1.52,36933,24264
09-Jan-19,10,1.63,40315,24686
09-Jan-19,11,1.67,42488,25412
09-Jan-19,12,1.31,35727,27319
09-Jan-19,13,1.73,50973,29443
09-Jan-19,14,0.14,4631,32624
09-Jan-19,15,0.02,869,34941
09-Jan-19,16,0.16,5724,36224
09-Jan-19,17,0.0,0,36329
09-Jan-19,18,0.0,0,36270
09-Jan-19,19,0.32,11930,36786
09-Jan-19,20,0.11,4007,36475
09-Jan-19,21,0.3,10734,36020
09-Jan-19,22,0.26,9396,35808
09-Jan-19,23,0.18,6316,35827
09-Jan-19,24,0.26,9508,35939
09-Jan-19,25,0.17,6062,36425
09-Jan-19,26,0.57,20825,36845
09-Jan-19,27,0.67,25225,37375
09-Jan-19,28,0.03,1188,37518
09-Jan-19,29,0.01,348,37865
09-Jan-19,30,0.34,12912,38336
09-Jan-19,31,0.01,264,38462
09-Jan-19,32,0.58,22758,39418
09-Jan-19,33,0.45,18880,41546
09-Jan-19,34,1.06,45446,42822
09-Jan-19,35,0.9,38445,42758
09-Jan-19,36,0.41,17517,42237
09-Jan-19,37,0.35,14747,42065
09-Jan-19,38,0.11,4489,41914
09-Jan-19,39,0.38,15629,41093
09-Jan-19,40,0.23,9171,39817
09-Jan-19,41,0.18,6785,38211
09-Jan-19,42,0.0,0,36529
09-Jan-19,43,0.25,8300,33875
09-Jan-19,44,0.02,529,31884
09-Jan-19,45,0.12,3565,30103
09-Jan-19,46,0.0,0,28276
09-Jan-19,47,0.62,16626,26980
09-Jan-19,48,0.61,15881,26212
10-Jan-19,1,0.12,3281,27027
10-Jan-19,2,0.66,17847,27098
10-Jan-19,3,0.47,12499,26737
10-Jan-19,4,0.4,10695,26413
10-Jan-19,5,0.62,16605,26571
10-Jan-19,6,0.91,24056,26416
10-Jan-19,7,0.47,12240,25999
10-Jan-19,8,0.0,0,25657
10-Jan-19,9,0.0,0,25566
10-Jan-19,10,0.04,1122,25904
10-Jan-19,11,0.18,4609,25763
10-Jan-19,12,0.0,0,27523
10-Jan-19,13,0.29,8581,29883
10-Jan-19,14,0.0,0,32985
10-Jan-19,15,0.0,0,35777
10-Jan-19,16,0.0,0,37155
10-Jan-19,17,0.0,0,37458
10-Jan-19,18,0.0,0,37698
10-Jan-19,19,0.36,13621,38036
10-Jan-19,20,0.12,4569,38042
10-Jan-19,21,0.34,12771,38070
10-Jan-19,22,0.25,9361,38088
10-Jan-19,23,0.17,6550,38014
10-Jan-19,24,0.3,11554,38003
10-Jan-19,25,0.18,6841,37932
10-Jan-19,26,0.69,26033,37870
10-Jan-19,27,0.76,29280,38324
10-Jan-19,28,0.05,1746,38389
10-Jan-19,29,0.09,3333,38591
10-Jan-19,30,0.4,15649,38748
10-Jan-19,31,0.02,738,38776
10-Jan-19,32,0.69,27647,39799
10-Jan-19,33,0.78,32788,41810
10-Jan-19,34,1.37,57971,42450
10-Jan-19,35,1.3,54996,42291
10-Jan-19,36,1.06,44414,41727
10-Jan-19,37,1.35,55688,41237
10-Jan-19,38,0.33,13557,40897
10-Jan-19,39,0.7,27928,39766
10-Jan-19,40,0.53,20430,38462
10-Jan-19,41,0.52,19249,36990
10-Jan-19,42,0.0,0,35408
10-Jan-19,43,0.3,9776,33031
10-Jan-19,44,0.0,0,31010
10-Jan-19,45,0.09,2533,29238
10-Jan-19,46,0.0,0,27436
10-Jan-19,47,0.68,18066,26666
10-Jan-19,48,0.87,22947,26327
11-Jan-19,1,1.13,29875,26448
11-Jan-19,2,1.57,41486,26457
11-Jan-19,3,1.6,41858,26136
11-Jan-19,4,1.38,35486,25730
11-Jan-19,5,1.65,42060,25470
11-Jan-19,6,1.89,47873,25264
11-Jan-19,7,1.8,44731,24834
11-Jan-19,8,1.29,31662,24491
11-Jan-19,9,1.53,37183,24273
11-Jan-19,10,1.76,43194,24546
11-Jan-19,11,1.88,47662,25347
11-Jan-19,12,1.45,39348,27156
11-Jan-19,13,1.67,48805,29230
11-Jan-19,14,0.0,0,32244
11-Jan-19,15,0.0,0,34673
11-Jan-19,16,0.1,3621,36246
11-Jan-19,17,0.0,0,36630
11-Jan-19,18,0.0,0,36836
11-Jan-19,19,0.33,12293,37363
11-Jan-19,20,0.12,4617,37397
11-Jan-19,21,0.45,17002,37483
11-Jan-19,22,0.38,14174,37303
11-Jan-19,23,0.32,11649,36720
11-Jan-19,24,0.42,15345,36680
11-Jan-19,25,0.15,5507,37134
11-Jan-19,26,0.62,22946,36970
11-Jan-19,27,0.68,25364,37171
11-Jan-19,28,0.03,1269,36956
11-Jan-19,29,0.0,0,36801
11-Jan-19,30,0.21,7711,36507
11-Jan-19,31,0.0,0,36153
11-Jan-19,32,0.44,16426,36937
11-Jan-19,33,0.62,23987,38951
11-Jan-19,34,1.31,52964,40289
11-Jan-19,35,1.25,50580,40423
11-Jan-19,36,0.91,36420,39827
11-Jan-19,37,0.86,33443,39045
11-Jan-19,38,0.55,21151,38451
11-Jan-19,39,1.09,40857,37641
11-Jan-19,40,0.83,30271,36655
11-Jan-19,41,0.24,8472,35449
11-Jan-19,42,0.0,0,33918
11-Jan-19,43,0.42,13259,31404
11-Jan-19,44,0.18,5283,29598
11-Jan-19,45,0.47,13178,28020
11-Jan-19,46,0.1,2667,26541
11-Jan-19,47,0.98,24654,25247
11-Jan-19,48,1.67,40915,24472
12-Jan-19,1,2.88,71005,24634
12-Jan-19,2,3.05,74875,24577
12-Jan-19,3,3.09,74370,24036
12-Jan-19,4,2.97,69707,23456
12-Jan-19,5,3.0,70468,23524
12-Jan-19,6,2.78,64930,23371
12-Jan-19,7,4.3,98289,22865
12-Jan-19,8,3.25,72887,22430
12-Jan-19,9,4.89,108237,22127
12-Jan-19,10,3.68,81310,22095
12-Jan-19,11,3.33,74072,22234
12-Jan-19,12,2.68,61828,23062
12-Jan-19,13,3.39,81008,23884
12-Jan-19,14,1.81,45328,25031
12-Jan-19,15,0.0,0,25438
12-Jan-19,16,0.01,313,26840
12-Jan-19,17,0.0,0,28885
12-Jan-19,18,0.59,17868,30359
12-Jan-19,19,0.11,3333,31239
12-Jan-19,20,0.0,0,31631
12-Jan-19,21,0.69,21986,31846
12-Jan-19,22,0.59,18799,31964
12-Jan-19,23,0.68,21630,32041
12-Jan-19,24,0.94,30101,31995
12-Jan-19,25,0.87,28264,32304
12-Jan-19,26,2.03,65526,32300
12-Jan-19,27,1.15,37094,32208
12-Jan-19,28,0.0,0,32056
12-Jan-19,29,0.91,29145,31983
12-Jan-19,30,0.52,16753,32041
12-Jan-19,31,0.7,22261,31900
12-Jan-19,32,0.8,26280,32697
12-Jan-19,33,1.7,58829,34636
12-Jan-19,34,3.53,126955,35958
12-Jan-19,35,2.47,89885,36454
12-Jan-19,36,1.67,60472,36224
12-Jan-19,37,1.99,70382,35423
12-Jan-19,38,2.09,71946,34490
12-Jan-19,39,1.69,56670,33499
12-Jan-19,40,1.63,52803,32482
12-Jan-19,41,1.69,53139,31362
12-Jan-19,42,1.63,49194,30134
12-Jan-19,43,1.13,32257,28452
12-Jan-19,44,0.61,16624,27234
12-Jan-19,45,0.01,325,25878
12-Jan-19,46,0.32,7880,24844
12-Jan-19,47,1.98,47538,24050
12-Jan-19,48,3.2,75276,23514
13-Jan-19,1,4.04,95552,23643
13-Jan-19,2,4.16,97938,23552
13-Jan-19,3,4.81,110526,22956
13-Jan-19,4,5.08,113167,22299
13-Jan-19,5,5.78,127953,22137
13-Jan-19,6,5.86,128271,21895
13-Jan-19,7,7.15,153546,21485
13-Jan-19,8,7.03,148038,21069
13-Jan-19,9,7.43,154127,20753
13-Jan-19,10,7.47,153867,20592
13-Jan-19,11,7.37,148407,20138
13-Jan-19,12,6.65,137569,20679
13-Jan-19,13,7.21,154071,21371
13-Jan-19,14,5.33,117463,22035
13-Jan-19,15,2.54,55941,22018
13-Jan-19,16,2.04,46661,22920
13-Jan-19,17,2.06,50481,24448
13-Jan-19,18,2.06,53563,25975
13-Jan-19,19,1.26,34290,27219
13-Jan-19,20,1.2,33721,28214
13-Jan-19,21,0.0,0,28879
13-Jan-19,22,0.31,9192,29267
13-Jan-19,23,1.4,41524,29559
13-Jan-19,24,1.29,38299,29724
13-Jan-19,25,0.77,23240,30310
13-Jan-19,26,1.84,56109,30421
13-Jan-19,27,0.69,20982,30390
13-Jan-19,28,1.16,35134,30274
13-Jan-19,29,0.96,29487,30792
13-Jan-19,30,1.15,35711,31114
13-Jan-19,31,1.1,33939,30851
13-Jan-19,32,1.4,44864,31972
13-Jan-19,33,1.89,65535,34583
13-Jan-19,34,1.83,66057,36071
13-Jan-19,35,1.99,72188,36304
13-Jan-19,36,2.08,74811,35956
13-Jan-19,37,2.61,92376,35400
13-Jan-19,38,2.41,83012,34419
13-Jan-19,39,2.55,85282,33420
13-Jan-19,40,2.0,65129,32564
13-Jan-19,41,1.99,61717,31015
13-Jan-19,42,1.81,53636,29661
13-Jan-19,43,2.04,56669,27792
13-Jan-19,44,1.91,50294,26308
13-Jan-19,45,1.21,30203,24915
13-Jan-19,46,1.08,25182,23389
13-Jan-19,47,3.0,69156,23053
13-Jan-19,48,3.84,88507,23028
14-Jan-19,1,3.6,86226,23919
14-Jan-19,2,3.63,87866,24194
14-Jan-19,3,3.28,78153,23834
14-Jan-19,4,3.93,91347,23238
14-Jan-19,5,3.36,77057,22947
14-Jan-19,6,2.62,59546,22752
14-Jan-19,7,3.51,78814,22445
14-Jan-19,8,3.22,71564,22191
14-Jan-19,9,3.9,86566,22179
14-Jan-19,10,3.63,82040,22581
14-Jan-19,11,3.3,77106,23366
14-Jan-19,12,2.19,55444,25283
14-Jan-19,13,2.96,82749,27939
14-Jan-19,14,1.8,56433,31320
14-Jan-19,15,1.41,47861,33956
14-Jan-19,16,0.67,23303,34998
14-Jan-19,17,0.0,0,35422
14-Jan-19,18,0.0,0,35552
14-Jan-19,19,0.21,7551,35592
14-Jan-19,20,0.61,21613,35399
14-Jan-19,21,0.0,0,35076
14-Jan-19,22,0.03,1173,34552
14-Jan-19,23,0.0,0,34381
14-Jan-19,24,0.01,506,34595
14-Jan-19,25,0.0,0,34720
14-Jan-19,26,0.61,21616,35157
14-Jan-19,27,0.0,0,35534
14-Jan-19,28,0.0,0,35629
14-Jan-19,29,0.0,0,35820
14-Jan-19,30,0.0,0,35947
14-Jan-19,31,0.0,0,36539
14-Jan-19,32,0.31,11654,37337
14-Jan-19,33,0.17,6585,38780
14-Jan-19,34,0.0,0,40709
14-Jan-19,35,0.32,13358,41431
14-Jan-19,36,0.43,17566,41215
14-Jan-19,37,0.39,15696,40623
14-Jan-19,38,0.2,7970,40058
14-Jan-19,39,0.37,14491,39246
14-Jan-19,40,0.2,7673,38163
14-Jan-19,41,0.2,7368,36638
14-Jan-19,42,0.0,0,34886
14-Jan-19,43,0.36,11853,33063
14-Jan-19,44,0.15,4627,31003
14-Jan-19,45,0.27,7892,29258
14-Jan-19,46,0.0,38,27350
14-Jan-19,47,0.82,21150,25709
14-Jan-19,48,1.15,28898,25155
15-Jan-19,1,2.03,51475,25304
15-Jan-19,2,2.37,59858,25259
15-Jan-19,3,2.22,55072,24831
15-Jan-19,4,2.12,51417,24274
15-Jan-19,5,2.24,54268,24192
15-Jan-19,6,2.08,49812,23941
15-Jan-19,7,2.54,60134,23648
15-Jan-19,8,2.04,48029,23499
15-Jan-19,9,2.56,59791,23363
15-Jan-19,10,2.36,55177,23411
15-Jan-19,11,2.4,56997,23729
15-Jan-19,12,1.54,39393,25594
15-Jan-19,13,2.36,67206,28427
15-Jan-19,14,1.03,32556,31522
15-Jan-19,15,0.92,30530,33312
15-Jan-19,16,0.76,26043,34308
15-Jan-19,17,0.57,19743,34713
15-Jan-19,18,0.48,16617,34763
15-Jan-19,19,1.11,38682,34985
15-Jan-19,20,1.43,49777,34888
15-Jan-19,21,0.66,22991,34699
15-Jan-19,22,0.97,33495,34440
15-Jan-19,23,0.75,25630,34212
15-Jan-19,24,0.46,15728,34171
15-Jan-19,25,0.2,7114,34716
15-Jan-19,26,0.9,31428,34962
15-Jan-19,27,0.19,6639,35176
15-Jan-19,28,0.0,0,35559
15-Jan-19,29,0.25,9065,35973
15-Jan-19,30,0.45,16439,36163
15-Jan-19,31,0.33,12148,36426
15-Jan-19,32,0.8,29920,37315
15-Jan-19,33,0.8,31391,39048
15-Jan-19,34,0.58,23298,40401
15-Jan-19,35,1.1,44308,40425
15-Jan-19,36,1.3,52079,40017
15-Jan-19,37,1.32,52267,39591
15-Jan-19,38,0.98,38280,39156
15-Jan-19,39,1.42,54823,38525
15-Jan-19,40,1.18,44192,37385
15-Jan-19,41,1.46,52532,35956
15-Jan-19,42,0.48,16414,34319
15-Jan-19,43,0.89,28272,31933
15-Jan-19,44,0.36,10870,30107
15-Jan-19,45,0.43,12096,28041
15-Jan-19,46,0.25,6648,26091
15-Jan-19,47,1.09,27801,25580
15-Jan-19,48,1.48,37578,25360
16-Jan-19,1,2.6,62440,24023
16-Jan-19,2,2.6,62635,24114
16-Jan-19,3,2.95,69630,23598
16-Jan-19,4,2.4,55102,23003
16-Jan-19,5,2.61,60871,23342
16-Jan-19,6,2.04,47127,23076
16-Jan-19,7,3.32,75641,22787
16-Jan-19,8,2.82,63233,22449
16-Jan-19,9,3.25,71416,21968
16-Jan-19,10,2.57,57340,22335
16-Jan-19,11,3.51,79410,22630
16-Jan-19,12,2.89,70323,24346
16-Jan-19,13,3.13,84894,27109
16-Jan-19,14,0.99,30088,30496
16-Jan-19,15,0.53,17762,33296
16-Jan-19,16,0.74,25623,34422
16-Jan-19,17,0.6,20972,34667
16-Jan-19,18,0.46,16263,35215
16-Jan-19,19,1.04,36965,35697
16-Jan-19,20,0.97,34448,35497
16-Jan-19,21,1.35,47552,35332
16-Jan-19,22,0.81,28240,35016
16-Jan-19,23,0.36,12373,34570
16-Jan-19,24,0.43,14799,34441
16-Jan-19,25,0.35,11986,34363
16-Jan-19,26,0.31,10541,34389
16-Jan-19,27,0.0,0,34547
16-Jan-19,28,0.09,3227,34698
16-Jan-19,29,0.3,10299,34834
16-Jan-19,30,0.49,17204,35041
16-Jan-19,31,0.52,18425,35726
16-Jan-19,32,0.74,26935,36462
16-Jan-19,33,0.59,23013,38978
16-Jan-19,34,0.59,23988,40822
16-Jan-19,35,1.02,42100,41295
16-Jan-19,36,1.39,57201,41030
16-Jan-19,37,1.35,53718,39914
16-Jan-19,38,1.22,48151,39337
16-Jan-19,39,1.13,43243,38184
16-Jan-19,40,1.07,39771,37123
16-Jan-19,41,0.28,10030,35679
16-Jan-19,42,0.75,25638,34101
16-Jan-19,43,0.89,28939,32432
16-Jan-19,44,0.33,10206,30533
16-Jan-19,45,0.23,6546,28695
16-Jan-19,46,0.26,6909,26744
16-Jan-19,47,0.96,24069,24978
16-Jan-19,48,1.02,25250,24791
17-Jan-19,1,2.31,58328,25280
17-Jan-19,2,1.97,49361,25060
17-Jan-19,3,2.44,60148,24614
17-Jan-19,4,1.87,44994,24124
17-Jan-19,5,2.51,59925,23909
17-Jan-19,6,1.85,43898,23750
17-Jan-19,7,2.87,67570,23509
17-Jan-19,8,2.64,61293,23214
17-Jan-19,9,2.33,54367,23292
17-Jan-19,10,1.8,43111,24009
17-Jan-19,11,2.43,59018,24252
17-Jan-19,12,1.57,40886,26105
17-Jan-19,13,2.92,83595,28630
17-Jan-19,14,1.21,38611,31795
17-Jan-19,15,0.54,18452,34098
17-Jan-19,16,0.47,16478,35244
17-Jan-19,17,0.0,0,35714
17-Jan-19,18,0.21,7357,35869
17-Jan-19,19,0.6,21606,36242
17-Jan-19,20,0.46,16375,35669
17-Jan-19,21,0.79,27362,34825
17-Jan-19,22,0.02,821,34447
17-Jan-19,23,0.0,0,34338
17-Jan-19,24,0.05,1556,34468
17-Jan-19,25,0.08,2843,34983
17-Jan-19,26,0.13,4471,35132
17-Jan-19,27,0.12,4390,35572
17-Jan-19,28,0.0,0,36032
17-Jan-19,29,0.17,6221,36477
17-Jan-19,30,0.0,0,36940
17-Jan-19,31,0.37,13862,37801
17-Jan-19,32,0.16,6409,39038
17-Jan-19,33,0.07,2929,40751
17-Jan-19,34,0.0,0,42542
17-Jan-19,35,0.0,0,43095
17-Jan-19,36,0.37,15697,42817
17-Jan-19,37,0.43,18149,42439
17-Jan-19,38,0.24,10107,41891
17-Jan-19,39,0.33,13456,41129
17-Jan-19,40,0.22,8625,39992
17-Jan-19,41,0.0,0,38655
17-Jan-19,42,0.0,0,37034
17-Jan-19,43,0.08,2668,34506
17-Jan-19,44,0.0,0,32392
17-Jan-19,45,0.0,0,30169
17-Jan-19,46,0.0,0,28450
17-Jan-19,47,0.15,4091,26918
17-Jan-19,48,0.45,11898,26281
18-Jan-19,1,0.0,0,26965
18-Jan-19,2,0.4,10908,27096
18-Jan-19,3,0.23,6256,26841
18-Jan-19,4,0.0,0,26334
18-Jan-19,5,0.27,7223,26363
18-Jan-19,6,0.1,2609,26174
18-Jan-19,7,0.0,0,25709
18-Jan-19,8,0.0,0,25268
18-Jan-19,9,0.0,0,25309
18-Jan-19,10,0.0,0,25746
18-Jan-19,11,0.0,0,25732
18-Jan-19,12,0.0,0,27797
18-Jan-19,13,0.62,19010,30433
18-Jan-19,14,0.0,0,33818
18-Jan-19,15,0.0,0,36542
18-Jan-19,16,0.0,0,37930
18-Jan-19,17,0.0,0,38232
18-Jan-19,18,0.0,0,38223
18-Jan-19,19,0.47,18134,38298
18-Jan-19,20,0.48,18177,37945
18-Jan-19,21,0.63,23454,37473
18-Jan-19,22,0.38,13984,36981
18-Jan-19,23,0.1,3507,36534
18-Jan-19,24,0.14,5201,36320
18-Jan-19,25,0.3,10895,36558
18-Jan-19,26,0.52,19056,36340
18-Jan-19,27,0.55,20000,36254
18-Jan-19,28,0.44,16024,36270
18-Jan-19,29,0.19,6863,36371
18-Jan-19,30,0.13,4854,36481
18-Jan-19,31,0.46,17192,36979
18-Jan-19,32,0.38,14186,37537
18-Jan-19,33,0.06,2219,39224
18-Jan-19,34,0.03,1384,41051
18-Jan-19,35,0.13,5422,41728
18-Jan-19,36,0.43,17809,41600
18-Jan-19,37,0.38,15447,41104
18-Jan-19,38,0.28,11166,40334
18-Jan-19,39,0.33,12974,39325
18-Jan-19,40,0.3,11394,38190
18-Jan-19,41,0.23,8350,36887
18-Jan-19,42,0.01,227,35339
18-Jan-19,43,0.32,10646,32864
18-Jan-19,44,0.38,11667,31031
18-Jan-19,45,0.0,0,29499
18-Jan-19,46,0.0,0,27999
18-Jan-19,47,0.73,19318,26490
18-Jan-19,48,0.84,21635,25801
19-Jan-19,1,1.33,34661,26152
19-Jan-19,2,1.62,42578,26218
19-Jan-19,3,1.85,47707,25797
19-Jan-19,4,1.34,33902,25223
19-Jan-19,5,1.45,36288,25047
19-Jan-19,6,1.37,34117,24860
19-Jan-19,7,1.64,40435,24594
19-Jan-19,8,1.57,38091,24282
19-Jan-19,9,1.31,31776,24186
19-Jan-19,10,0.68,16596,24274
19-Jan-19,11,1.26,29524,23410
19-Jan-19,12,1.81,43917,24320
19-Jan-19,13,2.51,63570,25324
19-Jan-19,14,1.32,35004,26597
