Month,Energy Imbalance,Operating Reserve,STOR,Constraints - E&W,Constraints - Cheviot,Constraints - Scotland,Constraints - AS,Negative Reserve,Fast Reserve,Response,Other Reserve,Reactive,Minor Components,Black Start,Total,Demand,Estimated Internal BSUos(£m),Esitmated NGET Profit/(Loss),ALoMCP,CMP345/350 Deferred Costs
Apr-21,5.93306632,22.70968126,3.91656963,36.63078143,1.470994947,5.697392191,1.185993116,0.340263061,17.15610495,20.39867346,1.37119799,7.4635149,1.071732852,3.514805944,128.860772,40.83416866,23.26027397,0.0,1.66,1.745967616
May-21,15.12813015,13.69639655,3.494292101,51.18678954,0.0,0.33857229,2.809772805,0.385936346,19.22230432,24.3689018,1.11968799,7.143687994,4.085444973,3.81044938,146.7903662,39.93146056,24.03561644,0.0,1.66,1.804166537
Jun-21,8.167108779,12.48917206,5.314872352,25.71371854,7.562030863,1.951309134,0.0,1.164070135,14.50792417,22.74338892,1.27235124,7.325961972,2.41070523,3.775342466,114.3979559,35.66265147,23.26027397,0.0,1.66,1.745967616
Jul-21,11.34196978,10.97041804,5.962998065,22.56428172,11.52777604,2.972596,0.0,1.846568357,19.04759263,24.79773076,1.171890175,7.639224096,2.561929697,3.812328767,126.2173041,36.43757197,24.03561644,0.0,1.66,1.804166537
Aug-21,10.71611978,11.24764188,5.817931184,33.21152572,12.78844004,3.035843,0.0,1.666469361,19.56263711,25.30578385,1.284052818,7.5067107,2.556029014,3.816438356,138.5156228,36.73089089,24.03561644,0.0,1.66,1.804166537
Sep-21,12.04283689,14.12836031,6.307976992,43.82243315,11.81177597,3.035843,0.0,1.761269194,15.67799701,23.13497596,1.049152513,7.249991843,2.049746542,3.820547945,145.8929073,38.16667331,23.26027397,0.0,1.66,1.745967616
Oct-21,13.36458978,16.37231884,6.226388327,73.03922572,12.52777604,2.972596,0.0,1.210690085,16.23621696,23.46462274,0.886843321,7.455310693,3.082068391,3.824657534,180.6633044,40.7483452,24.03561644,5.777478229,1.66,1.804166537
Nov-21,12.83547689,16.14733682,7.428685335,82.12977415,11.469199,3.567115,0.0,0.502129387,16.29261214,22.99699144,0.916175573,7.16570812,1.55543253,3.828767123,186.8354035,48.75424973,23.26027397,5.591107964,1.66,1.745967616
Dec-21,13.15414978,18.85168112,7.470250666,70.15034872,10.426545,2.529869,0.0,0.467609764,17.17518658,23.53242651,0.882285583,7.783751642,2.032935002,3.832876712,178.2899161,49.68226405,24.03561644,5.777478229,1.66,1.804166537
Jan-22,13.94207978,21.09988493,7.574538827,46.33577372,8.914696,2.163038,0.0,0.643814364,17.43139714,23.33122313,0.851570155,7.720080224,0.460841963,3.836986301,154.3059245,53.73228459,24.03561644,5.777478229,1.66,1.804166537
Feb-22,14.62155231,20.94033321,6.5184684,104.3570043,7.550256586,1.831974345,0.0,0.119231031,15.15644443,21.51053494,0.890712455,6.347455595,2.251210838,3.84109589,205.9362743,44.70451251,21.70958904,5.218367433,1.66,1.629569775
Mar-22,9.833437012,18.20761728,7.399366707,109.5534615,6.323774924,1.534384429,0.0,0.223143885,16.84768755,23.59682475,1.043739528,6.807017386,0.284658128,3.845205479,205.5003186,45.98619204,24.03561644,5.777478229,1.66,1.804166537
Apr-22,8.502554146,15.29295896,5.167662387,29.20430205,7.641157825,2.023895,0.0,0.404275131,14.46149353,19.69953385,1.14423862,7.384320227,3.01394728,3.849315068,117.7896541,40.0353369,23.26027397,0.0,0.0,
May-22,7.897593618,11.95581867,5.575822434,27.89037525,9.181803086,2.403376,0.0,0.895486509,14.57866742,20.73491124,0.869565856,8.20503605,2.96319145,3.853424658,117.0050722,37.85580184,24.03561644,0.0,0.0,
Jun-22,8.178124146,10.83371286,5.434767887,25.67020605,10.76912097,2.782856,0.0,1.643863178,14.2381052,19.81512177,1.007946391,7.729806571,2.577322236,3.857534247,114.5384875,35.66265147,23.26027397,0.0,0.0,
Jul-22,9.303613618,10.97041804,5.962998065,25.98893925,11.52777604,2.972596,0.0,1.846568357,14.68839072,20.72101843,1.171890175,7.639224096,2.561929697,3.861643836,119.2170063,36.43757197,24.03561644,0.0,0.0,
Aug-22,8.677763618,11.24764188,5.817931184,33.63618325,12.78844004,3.035843,0.0,1.666469361,15.2034352,21.22907152,1.284052818,7.5067107,1.545159449,3.865753425,127.5044554,36.73089089,24.03561644,0.0,0.0,
Sep-22,10.07023415,14.12836031,6.307976992,38.23339205,11.81177597,3.035843,0.0,1.761269194,14.19854496,19.18977048,1.049152513,7.249991843,1.071485672,3.869863014,131.9776601,38.16667331,23.26027397,0.0,0.0,
Oct-22,11.32623362,16.37231884,6.226388327,40.46388325,12.52777604,2.972596,0.0,1.210690085,14.70744984,19.38791041,0.886843321,7.455310693,2.071198826,3.873972603,139.4825719,40.7483452,24.03561644,0.0,0.0,
Nov-22,10.86287415,16.14733682,7.428685335,37.54073305,11.469199,3.567115,0.0,0.502129387,14.81316008,19.05178596,0.916175573,7.16570812,0.577171661,3.878082192,133.9201563,48.75424973,23.26027397,0.0,0.0,
Dec-22,11.11579362,18.85168112,7.470250666,33.57500625,10.426545,2.529869,0.0,0.467609764,15.64641946,19.45571418,0.882285583,7.783751642,1.022065437,3.882191781,133.1091835,49.68226405,24.03561644,0.0,0.0,
Jan-23,11.90372362,21.09988493,7.574538827,28.76043125,8.914696,2.163038,0.0,0.643814364,15.90263002,19.2545108,0.851570155,7.720080224,-0.550027602,3.88630137,128.125192,53.73228459,24.03561644,0.0,0.0,
Feb-23,12.78045642,20.94033321,6.5184684,35.92700658,7.550256586,1.831974345,0.0,0.119231031,13.77562252,17.82834316,0.890712455,6.347455595,2.251210838,3.890410959,130.6514821,44.70451251,21.70958904,0.0,0.0,
Mar-23,10.79508085,13.20761728,7.399366707,33.79167836,6.323774924,1.534384429,0.0,0.223143885,15.31892043,19.52011242,1.043739528,6.807017386,0.284658128,3.894520548,120.1440149,45.98619204,24.03561644,0.0,0.0,
Apr-23,8.502554146,15.29295896,5.167662387,29.20430205,7.641157825,2.023895,0.0,0.404275131,14.46149353,19.69953385,1.14423862,7.384320227,3.01394728,3.898630137,117.8389691,40.0353369,23.26027397,0.0,0.0,
May-23,7.897593618,11.95581867,5.575822434,27.89037525,9.181803086,2.403376,0.0,0.895486509,14.57866742,20.73491124,0.869565856,8.20503605,2.96319145,3.902739726,117.0543873,37.85580184,24.03561644,0.0,0.0,
